"X1","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","BlkRatio","rawArea"
516,"170717_Smp_SPEpH5-spikeafter_1c","4-hydroxybenzaldehyde",4.085,NA,401002,388050,33569,0.117248584,51.95324015,0.032299091,401002
517,"170717_Smp_SPEpH5-spikeafter_2a","4-hydroxybenzaldehyde",3.82,NA,226818,213866,23704,0.134412738,41.99367432,0.057103052,226818
518,"170717_Smp_SPEpH5-spikeafter_2b","4-hydroxybenzaldehyde",4.09,NA,254129,241177,22264,0.159110062,169.520557,0.050966242,254129
519,"170717_Smp_SPEpH5-spikeafter_2c","4-hydroxybenzaldehyde",4.09,NA,241162,228210,26018,0.119246984,39.93477559,0.053706637,241162
520,"170717_Smp_SPEpH5-spikeafter_3a","4-hydroxybenzaldehyde",4.04,NA,171608,158656,25814,0.119834223,37.88907997,0.075474337,171608
521,"170717_Smp_SPEpH5-spikeafter_3b","4-hydroxybenzaldehyde",3.97,"Bad IR",160353,147401,17999,0.104749331,100.9706983,0.080771797,160353
522,"170717_Smp_SPEpH5-spikeafter_3c","4-hydroxybenzaldehyde",4.065,NA,201151,188199,21038,0.141032706,109.2038731,0.064389439,201151
523,"170717_Smp_SPEpH5-spikebefore_1","4-hydroxybenzaldehyde",3.76,NA,630809,617857,75026,0.14297753,17.76702461,0.020532364,630809
524,"170717_Smp_SPEpH5-spikebefore_2","4-hydroxybenzaldehyde",3.735,NA,564963,552011,67006,0.14330306,169.4947808,0.022925395,564963
525,"170717_Smp_SPEpH5-spikebefore_3","4-hydroxybenzaldehyde",3.865,NA,487618,474666,53269,0.128450464,75.46823458,0.026561776,487618
532,"170717_Smp_SPEpH5-nospike_1","Acetosyringone",NA,"Bad RTBad IR",89762,254241,67990,2340.156463,5.97027972,0.260933771,344003
533,"170717_Smp_SPEpH5-nospike_2","Acetosyringone",5.885,"Bad IRbad S/N",89762,608427,158582,Inf,3.982146137,0.128564042,698189
534,"170717_Smp_SPEpH5-nospike_3","Acetosyringone",5.895,"Bad IRbad S/N",89762,476201,107230,22638.52,3.703597548,0.158600474,565963
535,"170717_Smp_SPEpH5-spikeafter_1a","Acetosyringone",5.59,"Bad IR",3732818,3643056,553418,160.8002929,7.044481652,0.024046712,3732818
536,"170717_Smp_SPEpH5-spikeafter_1b","Acetosyringone",5.795,NA,5260830,5171068,633910,74.56036169,10.51445933,0.017062327,5260830
537,"170717_Smp_SPEpH5-spikeafter_1c","Acetosyringone",5.77,"Bad IR",6531291,6441529,716599,100.3378397,7.391377358,0.013743378,6531291
538,"170717_Smp_SPEpH5-spikeafter_2a","Acetosyringone",5.575,NA,1853699,1763937,254075,85.2628214,3.770597898,0.04842318,1853699
539,"170717_Smp_SPEpH5-spikeafter_2b","Acetosyringone",5.8,NA,2695452,2605690,331617,60.86327816,4.881900559,0.033301279,2695452
540,"170717_Smp_SPEpH5-spikeafter_2c","Acetosyringone",5.79,NA,3243327,3153565,394598,92.77251144,5.240696382,0.027675902,3243327
541,"170717_Smp_SPEpH5-spikeafter_3a","Acetosyringone",5.81,NA,1094016,1004254,177821,114.5086875,3.017582588,0.08204816,1094016
542,"170717_Smp_SPEpH5-spikeafter_3b","Acetosyringone",5.795,NA,1598352,1508590,186598,51.52816016,3.778273747,0.056159094,1598352
543,"170717_Smp_SPEpH5-spikeafter_3c","Acetosyringone",5.79,NA,1968796,1879034,233541,93.20185571,4.647242332,0.045592332,1968796
544,"170717_Smp_SPEpH5-spikebefore_1","Acetosyringone",5.535,NA,2953499,2863737,496930,81.16014949,15.01037437,0.030391749,2953499
545,"170717_Smp_SPEpH5-spikebefore_2","Acetosyringone",5.54,"Bad IR",3397517,3307755,562984,106.023311,17.54976107,0.026419883,3397517
546,"170717_Smp_SPEpH5-spikebefore_3","Acetosyringone",5.63,NA,4610189,4520427,729590,69.41905708,26.07554446,0.019470351,4610189
553,"170717_Smp_SPEpH5-nospike_1","Acetovanillone",5.293333333,"Bad IRbad S/N",19042,123975,37102,0.856173896,2.180875395,0.133145011,143017
554,"170717_Smp_SPEpH5-nospike_2","Acetovanillone",5.343333333,"Bad IRbad S/N",19042,115015,44524,2.19520862,1.326504815,0.142044056,134057
555,"170717_Smp_SPEpH5-nospike_3","Acetovanillone",5.326666667,"Bad IRcomparable to blkbad S/N",19042,-12629,7906,0.039585442,1.010908114,2.969281148,6413
556,"170717_Smp_SPEpH5-spikeafter_1a","Acetovanillone",5.186666667,NA,7209474,7190432,852363,4.264666406,10.16306747,0.002641247,7209474
557,"170717_Smp_SPEpH5-spikeafter_1b","Acetovanillone",5.416666667,NA,10000587,9981545,1084061,5.118853833,11.07218006,0.001904088,10000587
558,"170717_Smp_SPEpH5-spikeafter_1c","Acetovanillone",5.423333333,"Bad IR",13685630,13666588,1439721,3.796592462,11.42753596,0.001391386,13685630
559,"170717_Smp_SPEpH5-spikeafter_2a","Acetovanillone",5.2,NA,4262096,4243054,540958,6.869661505,6.207616976,0.004467755,4262096
560,"170717_Smp_SPEpH5-spikeafter_2b","Acetovanillone",5.4,"Bad IR",5540623,5521581,607754,3.811899771,5.654573697,0.003436798,5540623
561,"170717_Smp_SPEpH5-spikeafter_2c","Acetovanillone",5.41,"Bad IR",6290755,6271713,712384,3.852719455,4.112778923,0.003026982,6290755
562,"170717_Smp_SPEpH5-spikeafter_3a","Acetovanillone",5.42,NA,2434288,2415246,298398,3.657965126,3.524210474,0.00782241,2434288
563,"170717_Smp_SPEpH5-spikeafter_3b","Acetovanillone",5.416666667,NA,3082556,3063514,382368,2.265044731,2.810632168,0.006177341,3082556
564,"170717_Smp_SPEpH5-spikeafter_3c","Acetovanillone",5.37,NA,3680898,3661856,480304,3.912539926,3.356474499,0.005173194,3680898
565,"170717_Smp_SPEpH5-spikebefore_1","Acetovanillone",5.126666667,NA,7494832,7475790,968877,4.451773354,13.77261844,0.002540684,7494832
566,"170717_Smp_SPEpH5-spikebefore_2","Acetovanillone",5.113333333,NA,8089329,8070287,1137926,5.079660583,10.36839612,0.002353965,8089329
567,"170717_Smp_SPEpH5-spikebefore_3","Acetovanillone",5.256666667,NA,9771235,9752193,1275690,4.114580153,22.84018891,0.001948781,9771235
574,"170717_Smp_SPEpH5-nospike_1","Aminobenzoic Acid",2.08,"Bad IR",2215046,2215046,199984,0.984681081,8.99228571,0,2215046
575,"170717_Smp_SPEpH5-nospike_2","Aminobenzoic Acid",2.035,NA,2945215,2945215,232059,0.879072615,11.93371571,0,2945215
576,"170717_Smp_SPEpH5-nospike_3","Aminobenzoic Acid",2.105,NA,3403819,3403819,265471,0.845585704,8.877405409,0,3403819
577,"170717_Smp_SPEpH5-spikeafter_1a","Aminobenzoic Acid",2.155,NA,25209826,25209826,1770047,0.905274523,38.78400171,0,25209826
578,"170717_Smp_SPEpH5-spikeafter_1b","Aminobenzoic Acid",2.325,NA,33117198,33117198,1990461,0.870282418,32.76593851,0,33117198
579,"170717_Smp_SPEpH5-spikeafter_1c","Aminobenzoic Acid",2.355,NA,42360696,42360696,2375011,0.849876617,35.95164607,0,42360696
580,"170717_Smp_SPEpH5-spikeafter_2a","Aminobenzoic Acid",2.155,NA,16460332,16460332,1236412,0.897731175,27.14651922,0,16460332
581,"170717_Smp_SPEpH5-spikeafter_2b","Aminobenzoic Acid",2.33,NA,20929082,20929082,1304884,0.867342856,33.54785117,0,20929082
582,"170717_Smp_SPEpH5-spikeafter_2c","Aminobenzoic Acid",2.335,NA,24534282,24534282,1538578,0.85428694,34.45475941,0,24534282
583,"170717_Smp_SPEpH5-spikeafter_3a","Aminobenzoic Acid",2.345,NA,11252488,11252488,779132,0.878822903,23.90125939,0,11252488
584,"170717_Smp_SPEpH5-spikeafter_3b","Aminobenzoic Acid",2.335,NA,13399402,13399402,848648,0.839881589,23.8350503,0,13399402
585,"170717_Smp_SPEpH5-spikeafter_3c","Aminobenzoic Acid",2.305,NA,15965494,15965494,1052034,0.870204499,30.28615531,0,15965494
586,"170717_Smp_SPEpH5-spikebefore_1","Aminobenzoic Acid",2.125,NA,20205872,20205872,1644998,0.942625442,63.59253569,0,20205872
587,"170717_Smp_SPEpH5-spikebefore_2","Aminobenzoic Acid",2.105,NA,24743370,24743370,1963550,0.9218956,55.19640784,0,24743370
588,"170717_Smp_SPEpH5-spikebefore_3","Aminobenzoic Acid",2.22,NA,30731468,30731468,2431387,0.911186535,43.62510975,0,30731468
595,"170717_Smp_SPEpH5-nospike_1","Caffeic Acid",4.72,"comparable to blkbad S/N",78797,147437,34515,28.87847843,3.26528487,0.348298664,226234
596,"170717_Smp_SPEpH5-nospike_2","Caffeic Acid",4.82,"Bad IRcomparable to blkbad S/N",78797,41313,22345,11.41947138,3.855750256,0.656040296,120110
597,"170717_Smp_SPEpH5-nospike_3","Caffeic Acid",4.84,"Bad IRcomparable to blkbad S/N",78797,-23253,21720,182.1114754,1.888021999,1.418641077,55544
598,"170717_Smp_SPEpH5-spikeafter_1a","Caffeic Acid",4.553333333,"Bad IR",2923975,2845178,233635,66.36348162,10.200995,0.026948589,2923975
599,"170717_Smp_SPEpH5-spikeafter_1b","Caffeic Acid",4.753333333,NA,2624046,2545249,227216,46.29416746,5.864812854,0.030028818,2624046
600,"170717_Smp_SPEpH5-spikeafter_1c","Caffeic Acid",4.71,"Bad IR",2959319,2880522,244749,57.81726711,7.822511631,0.026626734,2959319
601,"170717_Smp_SPEpH5-spikeafter_2a","Caffeic Acid",4.606666667,NA,1453443,1374646,135559,45.61252158,4.491385896,0.054214028,1453443
602,"170717_Smp_SPEpH5-spikeafter_2b","Caffeic Acid",4.78,"Bad IR",1529178,1450381,129065,99.27793287,7.777309956,0.051528991,1529178
603,"170717_Smp_SPEpH5-spikeafter_2c","Caffeic Acid",4.766666667,NA,1262120,1183323,94165,43.75372669,4.527070909,0.062432257,1262120
604,"170717_Smp_SPEpH5-spikeafter_3a","Caffeic Acid",4.76,"Bad IRbad S/N",78797,510598,65309,254.049569,2.553631585,0.133691328,589395
605,"170717_Smp_SPEpH5-spikeafter_3b","Caffeic Acid",4.69,"Bad IRbad S/N",78797,572936,69281,177.0051602,2.767943706,0.120903806,651733
606,"170717_Smp_SPEpH5-spikeafter_3c","Caffeic Acid",4.726666667,"Bad IRbad S/N",78797,522117,56088,146.1366732,3.302555398,0.131128581,600914
607,"170717_Smp_SPEpH5-spikebefore_1","Caffeic Acid",4.566666667,NA,5869983,5791186,619512,45.64244059,12.0774252,0.013423719,5869983
608,"170717_Smp_SPEpH5-spikebefore_2","Caffeic Acid",4.56,"Bad IR",5993161,5914364,572374,68.73994678,15.43227512,0.01314782,5993161
609,"170717_Smp_SPEpH5-spikebefore_3","Caffeic Acid",4.633333333,"Bad IR",3873261,3794464,345591,56.48705683,6.901086897,0.020343839,3873261
637,"170717_Smp_SPEpH5-nospike_1","Ethyl 3 aminobenzoate",3.42,"comparable to blkbad S/N",37822,48851,26108,1.888835618,1.128963093,0.436375803,86673
638,"170717_Smp_SPEpH5-nospike_2","Ethyl 3 aminobenzoate",3.67,"Bad IRbad S/N",37822,131804,36681,7.027051659,1.481715508,0.222972893,169626
639,"170717_Smp_SPEpH5-nospike_3","Ethyl 3 aminobenzoate",NA,"Bad RTbad S/N",37822,76197,27595,2.229720745,1.19950901,0.331716644,114019
640,"170717_Smp_SPEpH5-spikeafter_1a","Ethyl 3 aminobenzoate",3.33,"Bad IR",520694240,520656418,63212068,2.995152849,132.0634151,7.26e-05,520694240
641,"170717_Smp_SPEpH5-spikeafter_1b","Ethyl 3 aminobenzoate",3.58,"Bad IR",564925632,564887810,59623100,2.930773751,90.01837187,6.7e-05,564925632
642,"170717_Smp_SPEpH5-spikeafter_1c","Ethyl 3 aminobenzoate",3.58,"Bad IR",704559232,704521410,70551208,2.906569865,92.13127699,5.37e-05,704559232
643,"170717_Smp_SPEpH5-spikeafter_2a","Ethyl 3 aminobenzoate",3.32,"Bad IR",289177184,289139362,35301844,2.9717221,74.51602201,0.000130792,289177184
644,"170717_Smp_SPEpH5-spikeafter_2b","Ethyl 3 aminobenzoate",3.61,"Bad IR",301659872,301622050,34554296,2.928481644,80.24045967,0.00012538,301659872
645,"170717_Smp_SPEpH5-spikeafter_2c","Ethyl 3 aminobenzoate",3.596666667,"Bad IR",344608608,344570786,38881800,2.909696752,59.96908461,0.000109753,344608608
646,"170717_Smp_SPEpH5-spikeafter_3a","Ethyl 3 aminobenzoate",3.586666667,"Bad IR",118861096,118823274,15107464,3.034786927,50.14702458,0.000318203,118861096
647,"170717_Smp_SPEpH5-spikeafter_3b","Ethyl 3 aminobenzoate",3.59,"Bad IR",137102128,137064306,15979869,2.907838435,49.58672862,0.000275867,137102128
648,"170717_Smp_SPEpH5-spikeafter_3c","Ethyl 3 aminobenzoate",3.59,"Bad IR",151960960,151923138,17676972,2.869987299,48.37907982,0.000248893,151960960
649,"170717_Smp_SPEpH5-spikebefore_1","Ethyl 3 aminobenzoate",3.273333333,"Bad IR",16741594,16703772,2214052,2.907747889,17.5023593,0.002259164,16741594
650,"170717_Smp_SPEpH5-spikebefore_2","Ethyl 3 aminobenzoate",3.28,"Bad IR",35117428,35079606,4323312,2.841038408,29.7590118,0.001077015,35117428
651,"170717_Smp_SPEpH5-spikebefore_3","Ethyl 3 aminobenzoate",3.436666667,"Bad IR",136543088,136505266,16824392,2.960362565,58.32655708,0.000276997,136543088
721,"170717_Smp_SPEpH5-nospike_1","Syringaldehyde",5.4225,"Bad IRbad S/N",20568,671320,181097,9.498345757,1.744599702,0.029727355,691888
722,"170717_Smp_SPEpH5-nospike_2","Syringaldehyde",5.6075,"bad S/N",20568,180279,60686,1.234955575,1.130013795,0.102406309,200847
723,"170717_Smp_SPEpH5-nospike_3","Syringaldehyde",5.4025,"Bad IRbad S/N",20568,364346,132956,4.341021101,1.241032526,0.053435313,384914
724,"170717_Smp_SPEpH5-spikeafter_1a","Syringaldehyde",5.3125,"Bad IR",21033436,21012868,1545994,3.786213773,6.04783888,0.000977872,21033436
725,"170717_Smp_SPEpH5-spikeafter_1b","Syringaldehyde",5.54,"Bad IR",28404028,28383460,2008030,3.731272947,6.856818215,0.000724123,28404028
726,"170717_Smp_SPEpH5-spikeafter_1c","Syringaldehyde",5.535,"Bad IR",34938396,34917828,2494286,3.347059654,5.825417389,0.000588693,34938396
727,"170717_Smp_SPEpH5-spikeafter_2a","Syringaldehyde",5.3125,"Bad IR",16733276,16712708,981487,5.201719433,4.163145324,0.001229168,16733276
728,"170717_Smp_SPEpH5-spikeafter_2b","Syringaldehyde",5.5375,"Bad IR",18351444,18330876,1043885,4.260937384,3.505508476,0.001120784,18351444
729,"170717_Smp_SPEpH5-spikeafter_2c","Syringaldehyde",5.5225,"Bad IR",22132124,22111556,1379175,4.335725753,4.270262675,0.000929328,22132124
730,"170717_Smp_SPEpH5-spikeafter_3a","Syringaldehyde",5.5275,"Bad IR",16214539,16193971,916928,9.662485132,4.247602534,0.001268491,16214539
731,"170717_Smp_SPEpH5-spikeafter_3b","Syringaldehyde",5.51,"Bad IR",22057142,22036574,1237703,9.881966435,4.565121354,0.000932487,22057142
732,"170717_Smp_SPEpH5-spikeafter_3c","Syringaldehyde",5.5225,"Bad IR",23209540,23188972,1329298,8.395036811,4.244060498,0.000886187,23209540
733,"170717_Smp_SPEpH5-spikebefore_1","Syringaldehyde",5.2525,"Bad IR",13846318,13825750,1486465,2.864211051,7.881036734,0.001485449,13846318
734,"170717_Smp_SPEpH5-spikebefore_2","Syringaldehyde",5.26,"Bad IR",13296665,13276097,1550992,2.369833225,7.572443778,0.001546854,13296665
735,"170717_Smp_SPEpH5-spikebefore_3","Syringaldehyde",5.3775,"Bad IR",17852894,17832326,1812563,2.340163143,9.446336138,0.001152082,17852894
742,"170717_Smp_SPEpH5-nospike_1","Syringic Acid",4.73,"Bad IRcomparable to blkbad S/N",103408,-63834,14020,0.599251957,1.153032893,2.613028756,39574
743,"170717_Smp_SPEpH5-nospike_2","Syringic Acid",4.833333333,"comparable to blkbad S/N",103408,-61663,26611,1.872560894,1.11471369,2.477134986,41745
744,"170717_Smp_SPEpH5-nospike_3","Syringic Acid",4.896666667,"Bad IRcomparable to blkbad S/N",103408,-86744,9481,6.372466539,1.065787604,6.205472876,16664
745,"170717_Smp_SPEpH5-spikeafter_1a","Syringic Acid",4.713333333,NA,4504584,4401176,420524,1.589457308,6.161918142,0.022956171,4504584
746,"170717_Smp_SPEpH5-spikeafter_1b","Syringic Acid",4.913333333,NA,5796115,5692707,437568,1.492776814,7.572356284,0.017840916,5796115
747,"170717_Smp_SPEpH5-spikeafter_1c","Syringic Acid",4.836666667,NA,7204136,7100728,483293,1.44016674,6.123294549,0.014353977,7204136
748,"170717_Smp_SPEpH5-spikeafter_2a","Syringic Acid",4.65,NA,2941457,2838049,243733,1.77446233,6.155964284,0.035155367,2941457
749,"170717_Smp_SPEpH5-spikeafter_2b","Syringic Acid",4.93,NA,3240209,3136801,273479,1.55524458,4.248010722,0.031913991,3240209
750,"170717_Smp_SPEpH5-spikeafter_2c","Syringic Acid",4.856666667,NA,3305379,3201971,368753,1.182526869,3.820960792,0.031284763,3305379
751,"170717_Smp_SPEpH5-spikeafter_3a","Syringic Acid",4.86,NA,1456160,1352752,141515,1.409977594,2.625040733,0.071014174,1456160
752,"170717_Smp_SPEpH5-spikeafter_3b","Syringic Acid",4.886666667,NA,1668067,1564659,141851,1.143816849,2.412020997,0.061992714,1668067
753,"170717_Smp_SPEpH5-spikeafter_3c","Syringic Acid",4.91,NA,2133707,2030299,201488,1.78214652,3.421439377,0.048464011,2133707
754,"170717_Smp_SPEpH5-spikebefore_1","Syringic Acid",4.66,NA,4950355,4846947,444522,1.717691754,12.01478991,0.020889007,4950355
755,"170717_Smp_SPEpH5-spikebefore_2","Syringic Acid",4.673333333,NA,6553350,6449942,639144,1.596314909,12.05091954,0.015779411,6553350
756,"170717_Smp_SPEpH5-spikebefore_3","Syringic Acid",4.786666667,NA,7691769,7588361,616602,1.584436828,11.22765459,0.013443981,7691769
763,"170717_Smp_SPEpH5-nospike_1","trans cinnamic acid",6.535,"Bad IRbad S/N",5930,94957,31600,0.884810693,1.446709026,0.058778634,100887
764,"170717_Smp_SPEpH5-nospike_2","trans cinnamic acid",6.57,"Bad IRbad S/N",5930,135788,29845,0.869014404,1.691179196,0.041843661,141718
765,"170717_Smp_SPEpH5-nospike_3","trans cinnamic acid",6.545,"Bad IRbad S/N",5930,94805,28778,0.869079458,1.236041043,0.058867325,100735
766,"170717_Smp_SPEpH5-spikeafter_1a","trans cinnamic acid",6.37,NA,72799752,72793822,15000109,2.530342033,66.39900446,8.15e-05,72799752
767,"170717_Smp_SPEpH5-spikeafter_1b","trans cinnamic acid",6.595,NA,89307224,89301294,15475695,2.381229304,81.61368318,6.64e-05,89307224
768,"170717_Smp_SPEpH5-spikeafter_1c","trans cinnamic acid",6.59,NA,109078200,109072270,17604034,2.352811604,62.50670224,5.44e-05,109078200
769,"170717_Smp_SPEpH5-spikeafter_2a","trans cinnamic acid",6.365,NA,35060800,35054870,7109481,2.477653398,43.68331432,0.000169135,35060800
770,"170717_Smp_SPEpH5-spikeafter_2b","trans cinnamic acid",6.6,NA,44760664,44754734,8188461,2.391197277,56.04946384,0.000132482,44760664
771,"170717_Smp_SPEpH5-spikeafter_2c","trans cinnamic acid",6.585,NA,50926920,50920990,9322827,2.307028268,46.95931547,0.000116441,50926920
772,"170717_Smp_SPEpH5-spikeafter_3a","trans cinnamic acid",6.595,NA,18950236,18944306,3917875,2.463375906,26.24617848,0.000312925,18950236
773,"170717_Smp_SPEpH5-spikeafter_3b","trans cinnamic acid",6.6,NA,22610852,22604922,4536302,2.476321628,31.75641052,0.000262263,22610852
774,"170717_Smp_SPEpH5-spikeafter_3c","trans cinnamic acid",6.585,NA,24646004,24640074,4957611,2.308149632,28.51938561,0.000240607,24646004
775,"170717_Smp_SPEpH5-spikebefore_1","trans cinnamic acid",6.3,NA,76483416,76477486,17771314,2.773985214,72.60845556,7.75e-05,76483416
776,"170717_Smp_SPEpH5-spikebefore_2","trans cinnamic acid",6.31,NA,86324344,86318414,20449258,2.818957331,78.10532314,6.87e-05,86324344
777,"170717_Smp_SPEpH5-spikebefore_3","trans cinnamic acid",6.445,NA,88870952,88865022,20198320,2.663563016,78.00234895,6.67e-05,88870952
784,"170717_Smp_SPEpH5-nospike_1","Vanillic Acid",4.105,"bad S/N",6348,43720,31332,0.565663413,1.281814446,0.126787569,50068
785,"170717_Smp_SPEpH5-nospike_2","Vanillic Acid",4.08,"Bad IRbad S/N",6348,467752,71015,1.181316217,2.428666136,0.01338958,474100
786,"170717_Smp_SPEpH5-nospike_3","Vanillic Acid",4.085,"Bad IRbad S/N",6348,401113,80375,2.600742958,2.632305517,0.015579405,407461
787,"170717_Smp_SPEpH5-spikeafter_1a","Vanillic Acid",4.13,NA,1804545,1798197,115715,0.971800972,4.639061309,0.003517784,1804545
788,"170717_Smp_SPEpH5-spikeafter_1b","Vanillic Acid",4.395,NA,2181553,2175205,212122,0.86826114,4.291603484,0.002909854,2181553
789,"170717_Smp_SPEpH5-spikeafter_1c","Vanillic Acid",4.395,NA,2210287,2203939,255637,0.845907849,3.193606814,0.002872025,2210287
790,"170717_Smp_SPEpH5-spikeafter_2a","Vanillic Acid",4.13,"Bad IRbad S/N",6348,1638845,106037,1.579280163,3.721977264,0.003858514,1645193
791,"170717_Smp_SPEpH5-spikeafter_2b","Vanillic Acid",4.41,"bad S/N",6348,1034567,144280,0.971725247,2.285486524,0.006098481,1040915
792,"170717_Smp_SPEpH5-spikeafter_2c","Vanillic Acid",4.39,"Bad IRbad S/N",6348,1494816,168768,1.046852881,2.259399581,0.004228719,1501164
793,"170717_Smp_SPEpH5-spikeafter_3a","Vanillic Acid",4.38,"bad S/N",6348,895267,121149,0.962545065,1.789916121,0.007040699,901615
794,"170717_Smp_SPEpH5-spikeafter_3b","Vanillic Acid",4.405,"bad S/N",6348,1235909,127690,0.604701776,1.926883845,0.005110054,1242257
795,"170717_Smp_SPEpH5-spikeafter_3c","Vanillic Acid",4.385,"Bad IRbad S/N",6348,1575533,148798,1.007087706,2.082489585,0.004012944,1581881
796,"170717_Smp_SPEpH5-spikebefore_1","Vanillic Acid",4.01,NA,1277104,1270756,130304,0.988224297,2.878688115,0.004970621,1277104
797,"170717_Smp_SPEpH5-spikebefore_2","Vanillic Acid",4.1,NA,1885621,1879273,149996,0.888861915,4.467840624,0.00336653,1885621
798,"170717_Smp_SPEpH5-spikebefore_3","Vanillic Acid",4.21,NA,2372910,2366562,174148,0.99426214,4.223322362,0.002675196,2372910
805,"170717_Smp_SPEpH5-nospike_1","Vanillin",4.635,NA,5934571,5893309,650513,1.612171074,4.377686195,0.006952819,5934571
806,"170717_Smp_SPEpH5-nospike_2","Vanillin",4.66,NA,8857978,8816716,1047479,1.8681041,6.506716806,0.004658174,8857978
807,"170717_Smp_SPEpH5-nospike_3","Vanillin",4.675,NA,9021503,8980241,958460,1.771388555,4.623716446,0.004573739,9021503
808,"170717_Smp_SPEpH5-spikeafter_1a","Vanillin",4.74,NA,20678566,20637304,2065646,1.791040849,12.20150787,0.001995399,20678566
809,"170717_Smp_SPEpH5-spikeafter_1b","Vanillin",4.985,NA,28681008,28639746,2625954,1.944831913,9.912268512,0.001438652,28681008
810,"170717_Smp_SPEpH5-spikeafter_1c","Vanillin",4.98,NA,38823208,38781946,3452047,2.048760697,12.7560515,0.001062818,38823208
811,"170717_Smp_SPEpH5-spikeafter_2a","Vanillin",4.725,NA,18117484,18076222,1834194,1.801451663,9.751088725,0.002277469,18117484
812,"170717_Smp_SPEpH5-spikeafter_2b","Vanillin",4.98,NA,22878436,22837174,2251952,1.835105906,8.075805678,0.001803532,22878436
813,"170717_Smp_SPEpH5-spikeafter_2c","Vanillin",4.975,NA,27953848,27912586,2598525,1.930994179,9.371265268,0.001476076,27953848
814,"170717_Smp_SPEpH5-spikeafter_3a","Vanillin",4.975,NA,17481150,17439888,1827800,1.758649663,7.720466588,0.002360371,17481150
815,"170717_Smp_SPEpH5-spikeafter_3b","Vanillin",4.98,NA,22019290,21978028,2216258,1.993296983,7.453864955,0.001873902,22019290
816,"170717_Smp_SPEpH5-spikeafter_3c","Vanillin",4.98,NA,25732534,25691272,2518014,1.855506009,8.121527006,0.001603495,25732534
817,"170717_Smp_SPEpH5-spikebefore_1","Vanillin",4.66,NA,16168923,16127661,1857555,1.738438907,9.479277876,0.002551932,16168923
818,"170717_Smp_SPEpH5-spikebefore_2","Vanillin",4.675,NA,18856106,18814844,2112730,1.753015489,12.73269444,0.002188257,18856106
819,"170717_Smp_SPEpH5-spikebefore_3","Vanillin",4.825,NA,24461940,24420678,2658684,1.757638944,11.61822605,0.001686784,24461940
847,"170717_Smp_SPEpH5-nospike_1","2iP",4.31,"too small",9,135,97,0.352941176,4,0.0625,144
848,"170717_Smp_SPEpH5-nospike_2","2iP",4.125,NA,9,323,120,2.553846154,Inf,0.027108434,332
849,"170717_Smp_SPEpH5-nospike_3","2iP",4.385,"too small",9,274,71,0.720101781,Inf,0.03180212,283
850,"170717_Smp_SPEpH5-spikeafter_1a","2iP",4.14,NA,317856,317847,30819,704.7804878,188.5256637,2.83e-05,317856
851,"170717_Smp_SPEpH5-spikeafter_1b","2iP",4.375,NA,242261,242252,17545,433.3828265,184.5310606,3.72e-05,242261
852,"170717_Smp_SPEpH5-spikeafter_1c","2iP",4.285,NA,264556,264547,26667,2242,50.59805024,3.4e-05,264556
853,"170717_Smp_SPEpH5-spikeafter_2a","2iP",4.035,NA,141211,141202,19746,797.8022599,102.0816034,6.37e-05,141211
854,"170717_Smp_SPEpH5-spikeafter_2b","2iP",4.265,NA,144532,144523,20390,159.5275938,160.880531,6.23e-05,144532
855,"170717_Smp_SPEpH5-spikeafter_2c","2iP",4.405,NA,98726,98717,12537,78.10601266,92.15974146,9.12e-05,98726
856,"170717_Smp_SPEpH5-spikeafter_3a","2iP",4.25,NA,63954,63945,13876,371.8255814,238.7472119,0.000140726,63954
857,"170717_Smp_SPEpH5-spikeafter_3b","2iP",4.31,NA,27262,27253,5267,62.8156682,Inf,0.00033013,27262
858,"170717_Smp_SPEpH5-spikeafter_3c","2iP",4.375,NA,60312,60303,9467,148.9185185,Inf,0.000149224,60312
859,"170717_Smp_SPEpH5-spikebefore_1","2iP",4.135,NA,22328,22319,5582,126.1468927,40.51858407,0.000403081,22328
860,"170717_Smp_SPEpH5-spikebefore_2","2iP",4.145,NA,2092,2083,875,2.767195767,6.684782609,0.004302103,2092
861,"170717_Smp_SPEpH5-spikebefore_3","2iP",4.365,NA,33088,33079,5657,35.73218143,54.02564103,0.000272002,33088
868,"170717_Smp_SPEpH5-nospike_1","3 Indolebutyric Acid",7.54,"Bad IRcomparable to blkbad S/N",53504,36502,16503,5.671812969,2.41489947,0.594449259,90006
869,"170717_Smp_SPEpH5-nospike_2","3 Indolebutyric Acid",7.575,"Bad IRbad S/N",53504,147712,23272,7.377575713,3.005381809,0.265903308,201216
870,"170717_Smp_SPEpH5-nospike_3","3 Indolebutyric Acid",7.5,"Bad IRcomparable to blkbad S/N",53504,37327,30826,8.758171825,1.960503775,0.589049994,90831
871,"170717_Smp_SPEpH5-spikeafter_1a","3 Indolebutyric Acid",7.675,NA,3543858,3490354,1096616,2.570033686,13.38245283,0.01509767,3543858
872,"170717_Smp_SPEpH5-spikeafter_1b","3 Indolebutyric Acid",7.91,NA,5311117,5257613,1552122,2.434623703,15.26668798,0.010073964,5311117
873,"170717_Smp_SPEpH5-spikeafter_1c","3 Indolebutyric Acid",7.9,NA,7494837,7441333,2007936,2.592587839,15.82177296,0.007138781,7494837
