"X1","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","BlkRatio","rawArea"
2022,"170720_Poo_TruePoo_Half3","Picolinic Acid",4.25,NA,150937296,150917337,5726210,25.55809576,103.6716577,0.000132234,150937296
2053,"170720_Poo_TruePoo_Full1","Ethyl Dihydroxybenzoate",2.205,NA,3983108,3982686,546142,2.724466938,621.1320255,0.000105947,3983108
2054,"170720_Poo_TruePoo_Full2","Ethyl Dihydroxybenzoate",2.205,NA,4233956,4233534,620020,2.735020054,2959.739343,9.97e-05,4233956
2055,"170720_Poo_TruePoo_Full3","Ethyl Dihydroxybenzoate",2.215,NA,4161652,4161230,601251,2.425165557,158.686117,0.000101402,4161652
2056,"170720_Poo_TruePoo_Half1","Ethyl Dihydroxybenzoate",2.23,NA,1878526,1878104,295024,2.446092946,164.4211396,0.000224644,1878526
2057,"170720_Poo_TruePoo_Half2","Ethyl Dihydroxybenzoate",2.2,NA,1903256,1902834,281246,2.469278933,126.7602749,0.000221725,1903256
2058,"170720_Poo_TruePoo_Half3","Ethyl Dihydroxybenzoate",2.22,NA,1935707,1935285,270344,2.415807715,Inf,0.000218008,1935707
2089,"170720_Poo_TruePoo_Full1","Resorcylic Acid",4.135,NA,7602886,7602051,562160,29.75025532,75.37112757,0.000109827,7602886
2090,"170720_Poo_TruePoo_Full2","Resorcylic Acid",4.065,NA,8099715,8098880,513669,28.84780998,2505.550093,0.00010309,8099715
2091,"170720_Poo_TruePoo_Full3","Resorcylic Acid",4.14,NA,7880516,7879681,471519,29.63402124,437.2553144,0.000105958,7880516
2092,"170720_Poo_TruePoo_Half1","Resorcylic Acid",4.155,NA,3448311,3447476,289820,34.18366113,167.1276196,0.000242148,3448311
2093,"170720_Poo_TruePoo_Half2","Resorcylic Acid",4.155,NA,3389714,3388879,286239,31.22491203,1433.071821,0.000246333,3389714
2094,"170720_Poo_TruePoo_Half3","Resorcylic Acid",4.17,"Bad IR",3268432,3267597,251662,49.05198703,Inf,0.000255474,3268432
2125,"170720_Poo_TruePoo_Full1","Homarine",6.365,NA,89671608,89667772,3930968,1.865764103,166.4848525,4.28e-05,89671608
2126,"170720_Poo_TruePoo_Full2","Homarine",6.4,NA,88254144,88250308,3751780,1.973160024,64.84808559,4.35e-05,88254144
2127,"170720_Poo_TruePoo_Full3","Homarine",6.375,NA,88733192,88729356,3838896,1.828088633,560.6578471,4.32e-05,88733192
2128,"170720_Poo_TruePoo_Half1","Homarine",6.33,NA,43755564,43751728,1919603,1.805817915,59.98271992,8.77e-05,43755564
2129,"170720_Poo_TruePoo_Half2","Homarine",6.355,NA,43590572,43586736,1948776,1.703043043,204.3882289,8.8e-05,43590572
2130,"170720_Poo_TruePoo_Half3","Homarine",6.355,NA,43338656,43334820,1803040,1.780973273,628.1421171,8.85e-05,43338656
2161,"170720_Poo_TruePoo_Full1","Adenine",3.27,NA,2766049,2752056,98492,3.71641414,541.9835713,0.00505884,2766049
