"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","13C Acetyl CoA.Norm.Area","13C-Isethionic Acid.Norm.Area","13C-Sulfoacetic Acid.Norm.Area","13C-Sulfolactic Acid.Norm.Area","d3-Cysteic Acid.Norm.Area","d4 Succinic Acid.Norm.Area","d4 Taurine.Norm.Area","D-Methionine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Histidine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Proline.Norm.Area","Heavy Valine.Norm.Area","15N GMP.Norm.Area","15N AMP.Norm.Area","PooModel.IS","SmpModel.IS","PooPlusModel.IS","PooModel","SmpModel","PooPlusModel"
"1831","170712_Smp_nospike_1","Trigonelline",8.37,"Bad IR",38397,211090,17762,Inf,"170712_Smp_nospike_1 Trigonelline","170712","Smp","nospike","1",38397,100611.875210483,32769.3190670384,50152.3978920874,45710.0877422834,46764.3189425211,32428.8655275759,30622.6853057031,37871.8265620778,43852.2693227439,68357.9103476575,82654.4982088726,41365.631488534,31249.4705749398,45621.8931042026,42601.1622336487,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",31249.4705749398,38397,31249.4705749398
"1832","170712_Smp_nospike_2","Trigonelline",8.255,"Bad IRcomparable to blk",38397,66397,18511,Inf,"170712_Smp_nospike_2 Trigonelline","170712","Smp","nospike","2",38397,115775.280594869,33625.1977671894,38011.0993257305,36619.8982848873,34909.6088966801,32927.9632869393,34289.8675415287,33808.235418161,32605.9297480406,49190.0169529294,78914.30740792,32507.7527087204,25570.0221288271,35378.7602427307,37943.1352025507,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",25570.0221288271,38397,25570.0221288271
"1833","170712_Smp_nospike_3","Trigonelline",8.35,"Bad IRcomparable to blk",38397,6314,8084,Inf,"170712_Smp_nospike_3 Trigonelline","170712","Smp","nospike","3",38397,82670.2816865988,27717.3695949381,35658.9167951155,39662.3112397444,41263.8957490741,37083.878747763,28457.5474778124,39237.9566978543,40692.3702117484,57465.644945085,91850.1131026232,38722.9036897532,28244.1234544113,34250.4591834598,43125.8006042044,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",28244.1234544113,38397,28244.1234544113
"1834","170712_Smp_spikeafter1_a","Trigonelline",8.53,"Bad IR",125468088,125429691,9377936,152.8006011,"170712_Smp_spikeafter1_a Trigonelline","170712","Smp","spikeafter1","a",125468088,80778353.7007477,150282315.283798,120116776.488862,120191417.248258,149670250.538201,130477303.54616,148496505.387592,115060052.44976,104196664.619879,110440105.290879,64926125.4711757,102652367.826566,117742495.814426,144585365.773084,122810079.157209,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",117742495.814426,125468088,117742495.814426
"1835","170712_Smp_spikeafter1_b","Trigonelline",8.55,"Bad IR",121163392,121124995,8957327,151.0931274,"170712_Smp_spikeafter1_b Trigonelline","170712","Smp","spikeafter1","b",121163392,67686998.1184392,153440078.850692,109867679.691339,86527139.1888789,92525034.7683242,103770730.718223,208216156.920981,106215749.271424,107813963.630702,90665815.7086803,62182530.8216553,95788871.5135499,117489821.115253,107350849.282631,106978936.277749,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",117489821.115253,121163392,117489821.115253
"1836","170712_Smp_spikeafter1_c","Trigonelline",8.52,NA,117591568,117553171,8220491,115.2580534,"170712_Smp_spikeafter1_c Trigonelline","170712","Smp","spikeafter1","c",117591568,46417533.8069936,112243219.884365,76566727.776661,76332206.6721598,75012577.347075,98669747.3380838,105751667.160006,96853949.1003765,94707620.4947059,68195626.6435969,59075950.7899234,89449094.3781852,99391101.9435609,83142030.5862771,82303134.1880928,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",99391101.9435609,117591568,99391101.9435609
"1837","170712_Smp_spikeafter2_a","Trigonelline",8.58,"Bad IR",58466148,58427751,4307508,324.334441,"170712_Smp_spikeafter2_a Trigonelline","170712","Smp","spikeafter2","a",58466148,42300819.9785979,62364640.603914,49790205.4112221,51636357.6613452,43811319.5330963,52085552.8160665,48535824.2471406,46693507.5011197,45633394.3523133,50769502.5781872,46403854.174612,44135588.728432,49666881.3045401,41970283.5022997,46057982.6095061,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",49666881.3045401,58466148,49666881.3045401
"1838","170712_Smp_spikeafter2_b","Trigonelline",8.52,"Bad IR",59092040,59053643,4380421,175.2812442,"170712_Smp_spikeafter2_b Trigonelline","170712","Smp","spikeafter2","b",59092040,35004425.9937112,57463314.4264606,53437688.7153274,42405976.2281884,44901202.0288168,59764067.4535551,60078683.6262448,46875570.5292219,46907408.6194976,42248407.1873247,48600901.8454493,44836762.2395759,47577409.666305,45191651.5762488,45824512.941507,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",47577409.666305,59092040,47577409.666305
"1839","170712_Smp_spikeafter2_c","Trigonelline",8.535,NA,54279384,54240987,3770879,117.5540001,"170712_Smp_spikeafter2_c Trigonelline","170712","Smp","spikeafter2","c",54279384,30033697.6590764,41662573.6729337,31861884.1385752,35107473.502405,30102634.8624826,40062743.6613191,41698437.5298977,41800599.6981646,42693753.4656565,33206509.0175927,44396365.0482885,43338241.5734587,40512163.5676349,39337679.3238018,35288315.0426979,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",40512163.5676349,54279384,40512163.5676349
"1840","170712_Smp_spikeafter3_a","Trigonelline",8.51,"Bad IR",26754262,26715865,2045632,256.3184357,"170712_Smp_spikeafter3_a Trigonelline","170712","Smp","spikeafter3","a",26754262,31041642.98292,22407777.4029051,21375893.9535426,23664263.4480513,26545855.8045135,20564186.3064887,22046600.5130896,22217120.904698,22481418.8481388,24072405.1791047,30157185.8095305,20359090.9554225,22350449.4325287,22227515.4503429,22337772.3030421,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",22350449.4325287,26754262,22350449.4325287
"1841","170712_Smp_spikeafter3_b","Trigonelline",8.5,"Bad IR",27229158,27190761,1986803,210.8923742,"170712_Smp_spikeafter3_b Trigonelline","170712","Smp","spikeafter3","b",27229158,20129573.4714179,24057307.7309656,20596179.11315,21324229.4176664,22111083.9848312,21750086.0892335,23164102.2968218,19911918.0585311,20513178.7073972,20535837.9376127,28793893.4276632,19910213.7401155,21356967.7365597,23673049.0356002,22338165.4893135,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",21356967.7365597,27229158,21356967.7365597
"1842","170712_Smp_spikeafter3_c","Trigonelline",8.54,"Bad IR",22962928,22924531,1596908,168.4314111,"170712_Smp_spikeafter3_c Trigonelline","170712","Smp","spikeafter3","c",22962928,18233366.5055,12816994.4811444,11937430.6365878,16805836.5187762,12662381.1619895,14288909.57759,18653277.8903941,17527869.0136628,16947180.4266045,14475524.6535376,26787508.578339,17607775.6971727,15788833.6406561,15239824.2180123,14459503.8782215,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",15788833.6406561,22962928,15788833.6406561
"1843","170712_Smp_spikebefore_1","Trigonelline",8.435,"Bad IR",194945,156548,18412,Inf,"170712_Smp_spikebefore_1 Trigonelline","170712","Smp","spikebefore","1",194945,378162.799421072,166077.973670934,233677.843664813,208604.161072287,208288.687518349,171298.363747873,151289.235246553,209898.409435098,214157.492597261,364698.908041948,436161.088774581,213794.438469615,241018.165218363,171578.255246025,214549.611688933,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",241018.165218363,194945,241018.165218363
"1844","170712_Smp_spikebefore_2","Trigonelline",8.385,"Bad IR",590760,552363,47766,Inf,"170712_Smp_spikebefore_2 Trigonelline","170712","Smp","spikebefore","2",590760,1326806.90821066,571389.551887796,2830683.04367528,772317.26500241,1252318.89658928,496058.274243638,355147.367604361,699957.143588074,634002.347092788,1094915.9125209,1660204.11978315,2976587.12811767,1064370.30743488,1133466.66086893,623741.183387258,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",1064370.30743488,590760,1064370.30743488
"1845","170712_Smp_spikebefore_3","Trigonelline",8.37,"Bad IR",522696,484299,45784,Inf,"170712_Smp_spikebefore_3 Trigonelline","170712","Smp","spikebefore","3",522696,535976.187996393,437315.748247273,528279.988858036,612983.348609801,551230.165590943,507514.504300181,602317.4778193,411887.782486745,413741.205277986,618216.128378094,871937.965643622,436768.595837748,569850.945995598,394522.795173029,540976.888196189,"Heavy Valine.Norm.Area","inj.vol.Norm.Area","Heavy Valine.Norm.Area",569850.945995598,522696,569850.945995598
"1846","170712_Smp_nospike_1","Ornithine",16.16,"Bad IRcomparable to blkbad S/N",228007,-152406,4436,5.860996977,"170712_Smp_nospike_1 Ornithine","170712","Smp","nospike","1",228007,597448.025395647,194589.007800563,297812.271432174,271433.184255406,277693.363260864,192567.344905748,181841.98266785,224888.443340357,260401.186849776,405919.266209296,490814.495223856,245635.167820563,185563.925238438,270909.471599602,252971.930031188,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",245635.167820563,252971.930031188,245635.167820563
"1847","170712_Smp_nospike_2","Ornithine",NA,"Bad RTbad S/N",228007,-26049,7106,1.938548666,"170712_Smp_nospike_2 Ornithine","170712","Smp","nospike","2",228007,687490.54359961,199671.340659519,225715.465373905,217454.310186793,207298.361739338,195531.060373601,203618.246960475,200758.244992802,193618.77813531,292097.512706372,468604.695396974,193035.788521426,151838.529977016,210084.251026494,225311.884473474,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",193035.788521426,225311.884473474,193035.788521426
"1848","170712_Smp_nospike_3","Ornithine",16.105,"Bad IRcomparable to blkbad S/N",228007,38796,8497,2.221914089,"170712_Smp_nospike_3 Ornithine","170712","Smp","nospike","3",228007,490908.219822286,164589.793193037,211747.861596059,235520.603141923,245031.046124935,220209.494013626,168985.077682464,233000.723827582,241637.243921924,341239.401697893,545419.400947726,229942.263759918,167717.734626923,203384.234368392,256087.309382577,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",229942.263759918,256087.309382577,229942.263759918
"1849","170712_Smp_spikeafter1_a","Ornithine",16.07,NA,16148910,15920903,857414,1.678237414,"170712_Smp_spikeafter1_a Ornithine","170712","Smp","spikeafter1","a",16148910,10396925.5023759,19342731.8674824,15460146.4318859,15469753.3919109,19263953.4414429,16793642.6353258,19112881.5226604,14809299.0116056,13411079.9492427,14214668.8386048,8356596.2755623,13212314.5872607,15154554.4240903,18609481.4737801,15806799.5377649,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",13212314.5872607,15806799.5377649,13212314.5872607
"1850","170712_Smp_spikeafter1_b","Ornithine",16.08,NA,20732330,20504323,1040649,1.677601001,"170712_Smp_spikeafter1_b Ornithine","170712","Smp","spikeafter1","b",20732330,11581956.8810096,26255210.4018232,18799514.8872618,14805703.0593842,15832006.0408871,17756262.8288859,35627973.1473476,18174631.2045509,18448102.4813147,15513874.116297,10640084.6654221,16390482.8163487,20103743.4062789,18368858.7482577,18305220.523698,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",16390482.8163487,18305220.523698,16390482.8163487
"1851","170712_Smp_spikeafter1_c","Ornithine",16.075,NA,27085516,26857509,1309593,1.685804199,"170712_Smp_spikeafter1_c Ornithine","170712","Smp","spikeafter1","c",27085516,10691607.1959332,25853601.4084741,17636037.7324197,17582019.1897951,17278061.6713559,22727148.4316089,24358366.1788488,22308905.5842969,21814529.8498893,15707875.7261334,13607290.3657147,20603304.4560291,22893302.0261278,19150563.5822213,18957335.9367207,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",20603304.4560291,18957335.9367207,20603304.4560291
"1852","170712_Smp_spikeafter2_a","Ornithine",16.08,NA,7199308,6971301,365124,1.734534357,"170712_Smp_spikeafter2_a Ornithine","170712","Smp","spikeafter2","a",7199308,5208768.52838808,7679354.1455285,6130984.10619859,6358312.55382488,5394765.92857078,6413624.80512877,5976524.1895025,5749668.0318476,5619129.56926398,6251571.18384409,5714001.1787696,5434695.25335088,6115798.42596823,5168067.47351261,5671411.81704801,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",5434695.25335088,5671411.81704801,5434695.25335088
"1853","170712_Smp_spikeafter2_b","Ornithine",16.06,NA,10237253,10009246,483287,1.690994672,"170712_Smp_spikeafter2_b Ornithine","170712","Smp","spikeafter2","b",10237253,6064254.42440974,9955088.50265158,9257679.02265773,7346517.52350994,7778796.69026676,10353676.7190828,10408181.6127659,8120841.23389527,8126356.9443901,7319219.86825402,8419741.95204687,7767632.97979533,8242429.60369299,7829114.89726717,7938753.38512567,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",7767632.97979533,7938753.38512567,7767632.97979533
"1854","170712_Smp_spikeafter2_c","Ornithine",16.07,NA,12856996,12628989,593169,1.676390438,"170712_Smp_spikeafter2_c Ornithine","170712","Smp","spikeafter2","c",12856996,7113992.49976667,9868489.72093371,7547029.58534173,8315802.66995158,7130321.44978653,9489542.75167538,9876984.68590108,9901183.53437659,10112742.2067452,7865526.87504989,10516034.7405635,10265400.1850314,9595995.506147,9317798.92187801,8358638.06690782,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",10265400.1850314,8358638.06690782,10265400.1850314
"1855","170712_Smp_spikeafter3_a","Ornithine",16.08,NA,3731008,3503001,167813,1.661272182,"170712_Smp_spikeafter3_a Ornithine","170712","Smp","spikeafter3","a",3731008,4328903.49591472,3124870.22637582,2980969.21334698,3300093.13053699,3701944.7732659,2867772.75422509,3074502.40590234,3098282.27862893,3135139.87318194,3357010.4195915,4205561.77228304,2839171.24035822,3116875.57056742,3099731.84703629,3115107.68507943,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",2839171.24035822,3115107.68507943,2839171.24035822
"1856","170712_Smp_spikeafter3_b","Ornithine",16.06,NA,5193943,4965936,243402,1.764073771,"170712_Smp_spikeafter3_b Ornithine","170712","Smp","spikeafter3","b",5193943,3839702.17605909,4588914.76145148,3928706.87854145,4067581.96908926,4217673.93194554,4148813.83377965,4418536.44449311,3798184.55703556,3912874.60872036,3917196.84116556,5492415.19739087,3797859.45948004,4073826.78070802,4515617.6818656,4260989.57140215,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",3797859.45948004,4260989.57140215,3797859.45948004
"1857","170712_Smp_spikeafter3_c","Ornithine",16.08,NA,6397633,6169626,274245,1.690114141,"170712_Smp_spikeafter3_c Ornithine","170712","Smp","spikeafter3","c",6397633,5079943.95386693,3570904.67092816,3325852.00701954,4682224.07460963,3527828.31442587,3980990.55345231,5196934.2145634,4883387.39822234,4721603.47993074,4032982.82413225,7463188.0075818,4905649.96139995,4398879.9307724,4245922.05015644,4028519.32362188,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",4905649.96139995,4028519.32362188,4905649.96139995
"1858","170712_Smp_spikebefore_1","Ornithine",16.27,"Bad IRcomparable to blkbad S/N",228007,-162986,4165,0.533847303,"170712_Smp_spikebefore_1 Ornithine","170712","Smp","spikebefore","1",228007,442297.906628025,194244.225513805,273308.800433368,243982.707705296,243613.730924087,200349.97575245,176947.368031296,245496.456129002,250477.865113872,426550.585682734,510132.505928471,250053.23825767,281894.015219387,200677.335883867,250936.486251807,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",250053.23825767,250936.486251807,250053.23825767
"1859","170712_Smp_spikebefore_2","Ornithine",15.985,"comparable to blkbad S/N",228007,32135,7905,2.08873901,"170712_Smp_spikebefore_2 Ornithine","170712","Smp","spikebefore","2",228007,512088.263796447,220530.871347554,1092517.34839744,298080.003117009,483339.215002086,191456.359495344,137071.037046123,270152.224995067,244696.616483149,422588.686549788,640764.711116859,1148829.81468062,410799.445946415,437467.555258892,240736.265150956,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",1148829.81468062,240736.265150956,1148829.81468062
"1860","170712_Smp_spikebefore_3","Ornithine",16.11,"Bad IRcomparable to blkbad S/N",228007,99631,8326,0.954025164,"170712_Smp_spikebefore_3 Ornithine","170712","Smp","spikebefore","3",228007,233799.99597566,190762.989980057,230442.810772522,267391.55143042,240453.98542536,221384.628124132,262738.95565519,179670.970547804,180479.458407598,269674.160091342,380351.025706157,190524.314766475,248576.619380325,172096.130368353,235981.368418638,"Heavy Proline.Norm.Area","15N AMP.Norm.Area","Heavy Proline.Norm.Area",190524.314766475,235981.368418638,190524.314766475
"1861","170712_Smp_nospike_1","Homoserine",11.485,"Bad IRcomparable to blk",105836,-16052,6077,1.56459005,"170712_Smp_nospike_1 Homoserine","170712","Smp","nospike","1",105836,277322.666478545,90324.0787764428,138238.12233526,125993.511115251,128899.353064059,89385.6658587006,84407.1808217931,104388.432326069,120872.692555198,188419.090021478,227825.649723526,114018.620575057,86134.8274023838,125750.414839086,117424.189550237,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",84407.1808217931,105836,84407.1808217931
"1862","170712_Smp_nospike_2","Homoserine",11.245,"Bad IRcomparable to blkbad S/N",105836,83277,22942,11.69457671,"170712_Smp_nospike_2 Homoserine","170712","Smp","nospike","2",105836,319118.488346447,92683.1895952356,104772.318364404,100937.665830126,96223.4905640816,90761.359544665,94515.2595547891,93187.7074697628,89873.7188013027,135585.452879919,217516.333016241,89603.1074219374,70480.2162154998,97516.6411190886,104584.984694043,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",94515.2595547891,105836,94515.2595547891
"1863","170712_Smp_nospike_3","Homoserine",11.39,"comparable to blk",105836,105453,15701,3.699684819,"170712_Smp_nospike_3 Homoserine","170712","Smp","nospike","3",105836,227869.154688722,76399.0813982828,98288.8537627378,109323.654774321,113738.200132797,102216.563563514,78439.2789765282,108153.980391023,112162.869331734,158396.072568378,253172.085588177,106734.308276916,77851.0052848158,94406.6358866749,118870.282385253,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",78439.2789765282,105836,78439.2789765282
"1864","170712_Smp_spikeafter1_a","Homoserine",11.435,NA,62743924,62638088,4892994,4.672493787,"170712_Smp_spikeafter1_a Homoserine","170712","Smp","spikeafter1","a",62743924,40395537.7517575,75152991.6412743,60067846.8547487,60105173.1120428,74846911.0713623,65248926.2243732,74259946.0693515,57539086.6428421,52106537.289093,55228749.2650953,32468175.3513125,51334267.2865958,58880519.5545076,72304068.2789281,61414710.2733719,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",74259946.0693515,62743924,74259946.0693515
"1865","170712_Smp_spikeafter1_b","Homoserine",11.37,NA,58623000,58517164,4534676,4.50637675,"170712_Smp_spikeafter1_b Homoserine","170712","Smp","spikeafter1","b",58623000,32749288.5862527,74239566.8690436,53157747.4039797,41864794.2826629,44766781.6465841,50207834.614719,100742110.019325,51390818.3549262,52164089.2153518,43867227.7703315,30086038.7298987,46345937.6800778,56845600.5526774,51940018.6278682,51760074.3746964,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",100742110.019325,58623000,100742110.019325
"1866","170712_Smp_spikeafter1_c","Homoserine",11.29,NA,65865720,65759884,4885876,4.578107965,"170712_Smp_spikeafter1_c Homoserine","170712","Smp","spikeafter1","c",65865720,25999519.6664269,62869988.2018922,42886771.0400271,42755410.4189733,42016255.9276426,55267176.5601508,59233921.4210845,54250106.5411395,53047898.9222302,38197926.3150202,33089787.8108307,50102478.4750478,55671223.7318414,46569748.1542823,46099863.1428688,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",59233921.4210845,65865720,59233921.4210845
"1867","170712_Smp_spikeafter2_a","Homoserine",11.415,NA,32612892,32507056,2667311,4.678143574,"170712_Smp_spikeafter2_a Homoserine","170712","Smp","spikeafter2","a",32612892,23595740.7947152,34787502.8235871,27773380.7900941,28803179.5028265,24438309.7088996,29053744.2068301,27073676.7933297,26046017.5559232,25454677.8352048,28319640.7000533,25884446.5789053,24619189.6985717,27704589.6022051,23411364.8648425,25691516.6120008,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",27073676.7933297,32612892,27073676.7933297
"1868","170712_Smp_spikeafter2_b","Homoserine",11.36,NA,31598476,31492640,2489926,4.808982273,"170712_Smp_spikeafter2_b Homoserine","170712","Smp","spikeafter2","b",31598476,18718028.9368256,30727542.3523197,28574906.6095322,22675883.6232931,24010163.7154297,31957831.3947791,32126067.1094701,25065924.1135342,25082948.9976211,22591626.2249011,25988516.0597229,23975705.620333,25441220.8054233,24165476.7331177,24503888.7199342,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",32126067.1094701,31598476,32126067.1094701
"1869","170712_Smp_spikeafter2_c","Homoserine",11.3,NA,35608040,35502204,2620973,4.480789367,"170712_Smp_spikeafter2_c Homoserine","170712","Smp","spikeafter2","c",35608040,19702528.4515443,27331234.8174174,20901844.5176487,23030996.8287882,19747752.2274143,26281723.8088405,27354762.0124447,27421781.8329743,28007703.2774586,21783937.3666953,29124640.4434888,28430496.5486966,26576549.59391,25806071.3966302,23149631.4249438,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",27354762.0124447,35608040,27354762.0124447
"1870","170712_Smp_spikeafter3_a","Homoserine",11.43,NA,16313829,16207993,1427458,5.090253252,"170712_Smp_spikeafter3_a Homoserine","170712","Smp","spikeafter3","a",16313829,18928126.4982158,13663492.1501874,13034285.1049387,14429654.1351976,16186750.0682131,12539333.6930093,13443258.9021464,13547236.3734634,13708396.1712684,14678524.9285003,18388814.92668,12414273.6003037,13628535.525122,13553574.6099725,13620805.4474747,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",13443258.9021464,16313829,13443258.9021464
"1871","170712_Smp_spikeafter3_b","Homoserine",11.37,NA,17281306,17175470,1376791,4.462656226,"170712_Smp_spikeafter3_b Homoserine","170712","Smp","spikeafter3","b",17281306,12775471.0156317,15268253.8488697,13071607.7847561,13533673.4900468,14033060.0135916,13803948.4450598,14701370.4943311,12637333.4429365,13018930.5991473,13033311.5466256,18274383.7784053,12636251.7771699,13554451.249929,15024379.5396542,14177179.9663973,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",14701370.4943311,17281306,14701370.4943311
"1872","170712_Smp_spikeafter3_c","Homoserine",11.29,NA,17145046,17039210,1442026,4.39876881,"170712_Smp_spikeafter3_c Homoserine","170712","Smp","spikeafter3","c",17145046,13613765.0856919,9569683.79472192,8912966.03752394,12547913.7583368,9454243.26949263,10668674.830911,13927287.8215526,13087012.2713107,12653446.8071508,10808009.1554106,20000631.7487481,13146673.81641,11788578.4885706,11378665.9632315,10796047.3999346,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",13927287.8215526,17145046,13927287.8215526
"1873","170712_Smp_spikebefore_1","Homoserine",11.51,"comparable to blk",105836,-3548,15411,3.388029545,"170712_Smp_spikebefore_1 Homoserine","170712","Smp","spikebefore","1",105836,205305.281179453,90164.0381719819,126864.132253247,113251.583735138,113080.312560937,92998.1975717248,82135.2048093269,113954.233558045,116266.497661001,197995.709720832,236792.659424692,116069.39490559,130849.206361029,93150.1511822221,116479.37983898,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",82135.2048093269,105836,82135.2048093269
"1874","170712_Smp_spikebefore_2","Homoserine",11.595,"comparable to blkbad S/N",105836,131669,19128,6.054630739,"170712_Smp_spikebefore_2 Homoserine","170712","Smp","spikebefore","2",105836,237700.480630686,102365.740086663,507123.316762166,138362.39768907,224355.783633664,88869.9700603454,63625.4600815477,125398.91707087,113582.965005945,196156.680407546,297429.35070311,533262.365920952,190684.365660636,203063.134808931,111744.654148849,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",63625.4600815477,105836,63625.4600815477
"1875","170712_Smp_spikebefore_3","Homoserine",11.59,"Bad IRcomparable to blkbad S/N",105836,79752,18100,2.998481274,"170712_Smp_spikebefore_3 Homoserine","170712","Smp","spikebefore","3",105836,108524.985522725,88548.1226783797,106966.65155421,124117.471117948,111613.625903935,102762.0358241,121957.835113495,83399.4431701545,83774.7260392291,125177.009510354,176550.856581758,88437.3347205333,115383.979828409,79883.363465442,109537.532215919,"d4 Taurine.Norm.Area","inj.vol.Norm.Area","d4 Taurine.Norm.Area",121957.835113495,105836,121957.835113495
"1876","170712_Smp_nospike_1","N-Acetyl-Serine",7.065,"Bad IRcomparable to blkbad S/N",93168,-84481,3256,0.082903087,"170712_Smp_nospike_1 N-Acetyl-Serine","170712","Smp","nospike","1",93168,244128.634779027,79512.7723217395,121691.762554627,110912.765444515,113470.793740053,78686.6823833423,74304.095230402,91893.6983914282,106404.881325661,165866.338288683,200556.144728084,100371.204899438,75824.9518068076,110698.766485203,103369.145583889,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,93168,93168
"1877","170712_Smp_nospike_2","N-Acetyl-Serine",7.115,"Bad IRcomparable to blkbad S/N",93168,-14011,15498,0.441332746,"170712_Smp_nospike_2 N-Acetyl-Serine","170712","Smp","nospike","2",93168,280921.721552797,81589.5102631327,92231.6353355641,88855.9700863708,84706.0562462144,79897.7129337593,83202.2913016421,82033.6400614428,79116.3180135282,119356.603366683,191480.797785793,78878.0973608891,62044.1133864251,85844.4236345218,92066.7244980401,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,93168,93168
"1878","170712_Smp_nospike_3","N-Acetyl-Serine",NA,"Bad RTBad IR",93168,34920,20637,8.962216625,"170712_Smp_nospike_3 N-Acetyl-Serine","170712","Smp","nospike","3",93168,200594.442382921,67254.5222392684,86524.2065777878,96238.201254903,100124.349275978,89981.7906391536,69050.5191398501,95208.5306046226,98737.5770994655,139436.914556962,222868.748536219,93958.7856073894,68532.658645222,83106.6693024087,104642.148883832,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,93168,93168
"1879","170712_Smp_spikeafter1_a","N-Acetyl-Serine",7.09,NA,6958956,6865788,303563,1.419969935,"170712_Smp_spikeafter1_a N-Acetyl-Serine","170712","Smp","spikeafter1","a",6958956,4480286.72562493,8335251.108936,6662151.1156512,6666290.98714146,8301303.57931587,7236786.89019608,8236203.03471918,6381685.21668689,5779158.79643035,6125444.68960581,3601059.50131631,5693505.99333984,6530464.12648591,8019275.77519787,6811532.32534744,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,6958956,6958956
"1880","170712_Smp_spikeafter1_b","N-Acetyl-Serine",6.905,NA,7145584,7052416,321330,1.512391496,"170712_Smp_spikeafter1_b N-Acetyl-Serine","170712","Smp","spikeafter1","b",7145584,3991825.60655903,9049094.40298805,6479421.88775598,5102918.72114166,5456643.27423238,6119855.68288184,12279501.3813747,6264050.10633824,6358304.44146138,5346996.24516037,3667200.87630699,5649127.31780634,6928935.97699883,6330992.37614924,6309058.88969586,NA,"inj.vol.Norm.Area","inj.vol.Norm.Area",NA,7145584,7145584
