"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","13C Acetyl CoA.Norm.Area","13C-Isethionic Acid.Norm.Area","13C-Sulfoacetic Acid.Norm.Area","13C-Sulfolactic Acid.Norm.Area","d3-Cysteic Acid.Norm.Area","d4 Succinic Acid.Norm.Area","d4 Taurine.Norm.Area","D-Methionine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Histidine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Proline.Norm.Area","Heavy Valine.Norm.Area","15N GMP.Norm.Area","15N AMP.Norm.Area","PooModel.IS","SmpModel.IS","PooPlusModel.IS","PooModel","SmpModel","PooPlusModel"
"616","170516_Smp_EtACpH5_1","d4 Taurine",10.335,NA,14721787,457113,891874,60.29441976,"170516_Smp_EtACpH5_1 d4 Taurine","170516","Smp","EtACpH5","1",14721787,50625377.5435974,11488913.3635694,13531916.6866092,16717496.0759769,15587239.0612211,44452419.3918799,10999348.5384615,80397000.261688,39726268.9494934,30949814.6323866,65842352.1114295,35092294.0780245,34748919.1824662,48330362.3963826,39933259.3788814,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"617","170516_Smp_EtACpH5_2","d4 Taurine",10.19,NA,12792563,-1472111,838280,61.86976099,"170516_Smp_EtACpH5_2 d4 Taurine","170516","Smp","EtACpH5","2",12792563,16027176.2708595,12328366.7650838,13040345.1929038,18262244.8968323,20090620.1439073,20336328.2044214,10999348.5384615,13829478.0979777,14895724.3603109,12287178.2553915,24614528.2327832,13927138.3066777,13735884.9835959,12809858.2935108,14871322.6761627,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"618","170516_Smp_EtACpH5_3","d4 Taurine",10.235,NA,13417918,-846756,834237,73.57040717,"170516_Smp_EtACpH5_3 d4 Taurine","170516","Smp","EtACpH5","3",13417918,15880965.2645299,12412442.0687774,13730352.1947775,17961384.2628937,16579026.2928955,15883248.4006489,10999348.5384615,15285973.3407196,15979425.9483514,12288262.792195,26752240.6342665,14144983.4447942,13591305.1509281,15965727.1848176,15393741.4613764,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"619","170516_Smp_EtACpH8_1","d4 Taurine",10.535,NA,11235041,-3029633,642939,39.09866679,"170516_Smp_EtACpH8_1 d4 Taurine","170516","Smp","EtACpH8","1",11235041,77707034.0168978,15665502.6510334,15839540.9156778,27533003.5201198,22840903.736849,48183087.2525635,10999348.5384615,49590014.5544167,54728607.6847036,47777788.3244184,82262596.9710873,43213817.6867163,42737848.2075519,56829401.476802,62988409.8867876,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"620","170516_Smp_EtACpH8_2","d4 Taurine",10.47,NA,13788154,-476520,804993,47.87437111,"170516_Smp_EtACpH8_2 d4 Taurine","170516","Smp","EtACpH8","2",13788154,13348945.0551589,13625919.4905933,14490036.5218086,21259761.2287775,17743387.3473791,13101136.7975984,10999348.5384615,10904162.6377391,10562466.211314,9106142.98165715,18404988.0004576,10193492.6321778,10209728.1482201,10918170.9668637,12780329.978596,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"621","170516_Smp_EtACpH8_3","d4 Taurine",10.485,NA,13969703,-294971,796866,59.77571009,"170516_Smp_EtACpH8_3 d4 Taurine","170516","Smp","EtACpH8","3",13969703,13918546.9494975,13465235.6152479,13502824.6834914,19421317.2403219,16178594.7155512,13756913.3705506,10999348.5384615,10698371.0388016,11807678.6362976,9531468.39714982,19475533.1043102,10655731.7225035,10178389.3082446,11606408.6737354,13208105.9590727,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"622","170516_Smp_SPEpH2_1","d4 Taurine",10.15,NA,9847296,-4417378,601785,53.33963112,"170516_Smp_SPEpH2_1 d4 Taurine","170516","Smp","SPEpH2","1",9847296,6553585.87902313,7014731.31454846,6786356.84186074,5378408.7709838,6137060.33441672,6306961.99764911,10999348.5384615,5222980.59478702,6950422.80064806,9486211.41636511,6606985.02809459,7013911.65608286,6380829.87898048,6590334.56304376,6224658.60068342,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"623","170516_Smp_SPEpH2_2","d4 Taurine",10.045,NA,9245430,-5019244,612163,72.57693032,"170516_Smp_SPEpH2_2 d4 Taurine","170516","Smp","SPEpH2","2",9245430,4984415.7847876,6437920.96337927,6970041.58364236,5218785.33528857,5334325.21735372,6351662.10264979,10999348.5384615,5099788.12932136,6788677.32457679,8906414.8792932,5753974.7816352,6302115.8824042,5781587.36486214,6366913.64080512,5940729.63661446,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"624","170516_Smp_SPEpH2_3","d4 Taurine",10.22,NA,9906613,-4358061,694055,67.02715156,"170516_Smp_SPEpH2_3 d4 Taurine","170516","Smp","SPEpH2","3",9906613,6409571.92455979,7714776.91314271,7858217.82391152,5257943.75919091,6073542.48326514,6013693.21289837,10999348.5384615,5383828.56070877,6986854.89621689,9543353.35691249,5951344.25732895,7366802.52307035,9793035.92999455,7192121.37266469,6223404.59129377,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"625","170516_Smp_SPEpH5_1","d4 Taurine",10.415,NA,9146414,-5118260,602254,147.4918807,"170516_Smp_SPEpH5_1 d4 Taurine","170516","Smp","SPEpH5","1",9146414,6558525.38206586,8172351.98336682,7418915.96979174,5558293.83269324,5956386.24513519,6321498.86095227,10999348.5384615,4708108.67470482,6703849.84170657,8811029.63753721,8455784.44029268,6891491.72166158,12632712.8382013,6689662.59565879,6390046.76912337,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"626","170516_Smp_SPEpH5_2","d4 Taurine",10.345,NA,9920737,-4343937,617375,64.70439722,"170516_Smp_SPEpH5_2 d4 Taurine","170516","Smp","SPEpH5","2",9920737,6716076.46117965,8168908.18925293,7110923.98528574,6117954.22355729,6078911.80702574,6588511.14007851,10999348.5384615,5016081.80405477,6562579.64099197,9556959.45243808,9147187.6725394,6406410.79541116,5447394.39527153,6909616.61844549,6656383.93814015,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"627","170516_Smp_SPEpH5_3","d4 Taurine",10.31,NA,9744441,-4520233,652628,44.47039092,"170516_Smp_SPEpH5_3 d4 Taurine","170516","Smp","SPEpH5","3",9744441,7001213.51175855,7662888.32172386,7114635.2091775,6339344.30744823,5370231.04015946,6643521.8714481,10999348.5384615,5074938.49152983,6722433.74177589,9387127.94459476,8424730.29570987,6258810.79807263,5692572.36975973,6948344.85020545,6607531.91372285,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"628","170516_Smp_SPEpH8_1","d4 Taurine",10.565,NA,19641292,5376618,1201211,53.78464555,"170516_Smp_SPEpH8_1 d4 Taurine","170516","Smp","SPEpH8","1",19641292,9694751.35308665,11277593.8698848,12277311.3375361,9853133.21006272,10764618.4504093,9291241.63473119,10999348.5384615,7932842.25254366,8091421.54136333,18921077.2584231,15605938.2993389,7855105.39332422,7004840.70545159,8003830.44188695,9486394.20379242,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"629","170516_Smp_SPEpH8_2","d4 Taurine",10.5,NA,18391282,4126608,1203751,45.95580155,"170516_Smp_SPEpH8_2 d4 Taurine","170516","Smp","SPEpH8","2",18391282,11970820.5607932,14153462.8268724,13489878.7205553,14724457.2069525,14260641.3055859,10624359.0766236,10999348.5384615,29584335.5266713,12275896.5283402,11424012.2216159,27674756.6560531,13899012.6735994,25940959.9946469,11726757.7265814,11597678.1397333,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"630","170516_Smp_SPEpH8_3","d4 Taurine",10.665,NA,17623166,3358492,1207425,50.43779121,"170516_Smp_SPEpH8_3 d4 Taurine","170516","Smp","SPEpH8","3",17623166,14962448.5797775,16065042.5847261,23462566.0325204,12134862.4330454,11837321.4213228,12128949.1582656,10999348.5384615,31525109.7901527,13518011.9417924,11960369.5143019,42544012.8383139,64566790.0072114,39867884.6789197,19421407.6446368,13707765.379122,"d4 Taurine.Norm.Area","d4 Taurine.Norm.Area","d4 Taurine.Norm.Area",10999348.5384615,10999348.5384615,10999348.5384615
"631","170516_Smp_EtACpH2_1","D-Methionine",7.47,NA,87572104,-37838024,4827437,0.962367531,"170516_Smp_EtACpH2_1 D-Methionine","170516","Smp","EtACpH2","1",87572104,160865644.324422,64099139.4888879,68714071.1642268,102645125.091285,97445370.1777513,75034941.3919521,67182833.6257289,89118311.4615385,85230381.2929785,67973178.0410565,148293865.619828,83996751.8323465,78852630.6980122,86024043.2757863,78593873.5527995,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"632","170516_Smp_EtACpH2_2","D-Methionine",7.495,NA,3186810,-122223318,186789,0.793178013,"170516_Smp_EtACpH2_2 D-Methionine","170516","Smp","EtACpH2","2",3186810,12963772.5679008,4615436.80553619,3670403.17275142,6573454.21495358,6729105.72273705,4173986.78459656,4258291.5676917,89118311.4615385,5061085.85367655,3792605.4138222,8762099.15018447,4984915.60573236,4516121.25652023,3885732.11903221,4428876.27843013,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"633","170516_Smp_EtACpH2_3","D-Methionine",7.805,NA,33382,-125376746,7996,0.399861051,"170516_Smp_EtACpH2_3 D-Methionine","170516","Smp","EtACpH2","3",33382,110235.670539865,29629.4841621734,29265.7662639097,40264.3854091549,36258.0818564734,50428.5850849382,29233.0864451755,89118311.4615385,50052.9802289947,39595.7030360808,85520.8888939211,49024.8133107155,44459.0315545164,41646.6209044958,48375.393715813,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"634","170516_Smp_EtACpH5_1","D-Methionine",7.74,NA,16318778,-109091350,771327,0.899324145,"170516_Smp_EtACpH5_1 D-Methionine","170516","Smp","EtACpH5","1",16318778,56117120.6525507,12735208.4798755,14999832.8547527,18530977.7393015,17278112.6281066,49274531.9314145,12192536.6087539,89118311.4615385,44035697.8235778,34307190.7049782,72984803.2106598,38899038.3144381,38518414.7738727,53573146.6978918,44265142.1746819,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"635","170516_Smp_EtACpH5_2","D-Methionine",7.54,NA,82436344,-42973784,4613641,0.969567132,"170516_Smp_EtACpH5_2 D-Methionine","170516","Smp","EtACpH5","2",82436344,103280461.969444,79445024.7072939,84033073.1379604,117683430.797059,129465633.53696,131048996.792635,70880720.2976065,89118311.4615385,95989291.3949903,79179602.5120827,158618074.954599,89747641.999876,88515189.6185419,82547796.3153366,95832044.9050866,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"636","170516_Smp_EtACpH5_3","D-Methionine",7.57,NA,78227416,-47182712,4468329,0.953868363,"170516_Smp_EtACpH5_3 D-Methionine","170516","Smp","EtACpH5","3",78227416,92587156.6833195,72365419.8281844,80048929.5706961,104716147.368708,96656902.1132248,92600467.5292317,64126984.0706449,89118311.4615385,93161189.4708911,71641445.8161365,155967465.073857,82466259.2399977,79238275.4183322,93081324.7054601,89746607.2676504,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"637","170516_Smp_EtACpH8_1","D-Methionine",7.805,NA,20190514,-105219614,1105144,0.907765627,"170516_Smp_EtACpH8_1 D-Methionine","170516","Smp","EtACpH8","1",20190514,139647461.741942,28152505.2372062,28465269.7405879,49479614.0962039,41047432.463442,86589919.6750688,19766950.619645,89118311.4615385,98352887.1553308,85861556.1841926,147834272.774002,77659635.6877641,76804270.0124059,102128227.758937,113196593.733563,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"638","170516_Smp_EtACpH8_2","D-Methionine",7.71,NA,112688800,-12721328,6476522,0.968426735,"170516_Smp_EtACpH8_2 D-Methionine","170516","Smp","EtACpH8","2",112688800,109099202.078233,111362878.329584,118425195.105798,173753279.892106,145014410.784166,107073897.22781,89896253.5217535,89118311.4615385,86325670.7455925,74423329.2746343,150421587.384792,83310097.3871454,83442788.1607029,89232799.7243655,104451984.572555,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"639","170516_Smp_EtACpH8_3","D-Methionine",7.725,NA,116368776,-9041352,6739874,0.959683152,"170516_Smp_EtACpH8_3 D-Methionine","170516","Smp","EtACpH8","3",116368776,115942641.88806,112166521.156392,112479641.189256,161781171.408151,134769025.83031,114596220.869478,91625478.8106915,89118311.4615385,98358935.0687916,79397916.395145,162232794.018317,88763122.4466339,84786820.8402072,96682339.7117586,110024609.953096,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"640","170516_Smp_SPEpH2_1","D-Methionine",7.635,NA,168021760,42611632,6880526,0.951652094,"170516_Smp_SPEpH2_1 D-Methionine","170516","Smp","SPEpH2","1",168021760,111822071.125374,119690471.515992,115793779.384461,91770340.5787879,104715007.918406,107613994.24757,187678922.242789,89118311.4615385,118593192.660098,161860670.981126,112733206.426831,119676485.904309,108874382.015823,112449104.025252,106209673.547537,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"641","170516_Smp_SPEpH2_2","D-Methionine",7.575,NA,161563008,36152880,6859402,0.944647538,"170516_Smp_SPEpH2_2 D-Methionine","170516","Smp","SPEpH2","2",161563008,87102190.7377987,112502055.189409,121800812.308172,91197776.2933158,93216824.7194475,110994689.820128,192212567.280726,89118311.4615385,118631489.168164,155638751.079676,100550160.855377,110128874.343951,101032688.115309,111261208.995656,103813684.145159,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"642","170516_Smp_SPEpH2_3","D-Methionine",7.605,NA,163983792,38573664,5852403,0.936866079,"170516_Smp_SPEpH2_3 D-Methionine","170516","Smp","SPEpH2","3",163983792,106097402.743607,127702411.777991,130076783.773324,87034545.0816399,100535120.053535,99544437.3345096,182071802.226106,89118311.4615385,115653146.038451,157970768.804882,98512377.4204388,121942404.800535,162103755.036434,119050914.294704,103015781.885349,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"643","170516_Smp_SPEpH5_1","D-Methionine",7.75,NA,173129600,47719472,7227097,0.976591356,"170516_Smp_SPEpH5_1 D-Methionine","170516","Smp","SPEpH5","1",173129600,124144268.56109,154691885.796937,140430331.962194,105211199.486121,112746565.819758,119657667.933807,208203216.334229,89118311.4615385,126895069.647484,166781214.663469,160056889.818687,130446883.901667,239120656.531911,126626523.719719,120955189.773787,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"644","170516_Smp_SPEpH5_2","D-Methionine",7.625,NA,176256960,50846832,8209442,0.973376237,"170516_Smp_SPEpH5_2 D-Methionine","170516","Smp","SPEpH5","2",176256960,119321298.425216,145133060.573708,126336364.36865,108694748.471144,108001100.645493,117054906.75505,195420132.130271,89118311.4615385,116594194.290115,169793899.377637,162513681.36372,113819617.565747,96781234.7037926,122759833.259634,118260770.094945,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"645","170516_Smp_SPEpH5_3","D-Methionine",7.62,NA,171116976,45706848,8075090,0.979213749,"170516_Smp_SPEpH5_3 D-Methionine","170516","Smp","SPEpH5","3",171116976,122944608.568358,134563930.043714,124936347.024686,111321873.436696,94303787.7712453,116663374.803343,193153743.746979,89118311.4615385,118049104.433292,164842390.364327,147942234.122764,109907667.060874,99964253.4214572,122016209.95728,116031374.185523,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"646","170516_Smp_SPEpH8_1","D-Methionine",7.815,NA,220652160,95242032,11912469,0.95702381,"170516_Smp_SPEpH8_1 D-Methionine","170516","Smp","SPEpH8","1",220652160,108911767.449997,126693572.24529,137924494.255257,110691044.436795,120930757.134442,104378700.534841,123567737.479,89118311.4615385,90899806.4166221,212561198.448551,175318609.110636,88245008.1219015,78693052.9882564,89915799.5958773,106571063.231394,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"647","170516_Smp_SPEpH8_2","D-Methionine",7.79,NA,55400940,-70009188,2669240,0.929470929,"170516_Smp_SPEpH8_2 D-Methionine","170516","Smp","SPEpH8","2",55400940,36060276.3656863,42635154.2466581,40636208.0470931,44355187.9773767,42958013.1136202,32004265.9202594,33133864.6440413,89118311.4615385,36979271.3206609,34413099.4048706,83365995.530741,41868661.8577934,78143196.771483,35325074.1957453,34936241.5713422,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"648","170516_Smp_SPEpH8_3","D-Methionine",7.88,NA,49818916,-75591212,2210262,0.915656733,"170516_Smp_SPEpH8_3 D-Methionine","170516","Smp","SPEpH8","3",49818916,42297335.7312899,45414257.9752636,66326311.9872212,34304034.372907,33462915.8888863,34287318.1404467,31094050.9152746,89118311.4615385,38214058.7800827,33810760.4593844,120267641.007006,182523814.833209,112702496.130195,54902364.0842921,38750472.643235,"D-Methionine.Norm.Area","D-Methionine.Norm.Area","D-Methionine.Norm.Area",89118311.4615385,89118311.4615385,89118311.4615385
"649","170516_Smp_EtACpH2_1","Heavy Alanine",10.83,NA,18531732,-5950980,1162366,NA,"170516_Smp_EtACpH2_1 Heavy Alanine","170516","Smp","EtACpH2","1",18531732,34041879.4622944,13564457.4034522,14541054.665586,21721437.1062521,20621081.397963,15878657.254956,14217019.0150119,18858935.5383966,18036184.0384615,14384269.2034114,31381479.3682548,17775127.2691536,16686544.6054663,18204136.2800107,16631787.2358345,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"650","170516_Smp_EtACpH2_2","Heavy Alanine",10.85,NA,11356830,-13125882,679673,NA,"170516_Smp_EtACpH2_2 Heavy Alanine","170516","Smp","EtACpH2","2",11356830,46198976.7862886,16448025.1964245,13080210.2617974,23425808.8910262,23980503.9350171,14874830.4213021,15175267.2499171,317590792.408629,18036184.0384615,13515702.2043543,31225479.5522135,17764736.2405194,16094094.5238927,13847577.7035307,15783179.7268,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"651","170516_Smp_EtACpH2_3","Heavy Alanine",10.85,NA,12028932,-12453780,848271,NA,"170516_Smp_EtACpH2_3 Heavy Alanine","170516","Smp","EtACpH2","3",12028932,39722526.6580326,10676743.4600042,10545680.6757074,14508943.5656496,13065304.6882138,18171530.1912089,10533904.7690114,32113058190.8114,18036184.0384615,14267989.3149964,30816756.2484133,17665692.4578303,16020450.1634154,15007020.8762195,17431679.3925092,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"652","170516_Smp_EtACpH5_1","Heavy Alanine",10.92,NA,6683861,-17798851,474838,NA,"170516_Smp_EtACpH5_1 Heavy Alanine","170516","Smp","EtACpH5","1",6683861,22984504.9771422,5216099.1028562,6143646.16176533,7589935.92556903,7076786.21209317,20181910.8189128,4993831.02891176,36501164.8766611,18036184.0384615,14051572.6099446,29893186.8410983,15932306.0297394,15776409.8689811,21942541.6450495,18130160.079438,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"653","170516_Smp_EtACpH5_2","Heavy Alanine",10.88,NA,15489614,-8993098,899239,NA,"170516_Smp_EtACpH5_2 Heavy Alanine","170516","Smp","EtACpH5","2",15489614,19406179.5080137,14927551.4563873,15789636.0146779,22112466.7688095,24326317.6464129,24623828.2401893,13318336.8424477,16745141.4981602,18036184.0384615,14877679.1894797,29803999.4892278,16863391.3700524,16631816.1844734,15510555.6534044,18006637.756891,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"654","170516_Smp_EtACpH5_3","Heavy Alanine",10.87,NA,15144977,-9337735,908935,NA,"170516_Smp_EtACpH5_3 Heavy Alanine","170516","Smp","EtACpH5","3",15144977,17925050.1955001,14010083.3561113,15497625.5028392,20273245.9350018,18712960.6760377,17927627.2006666,12415106.4740434,17253475.1418075,18036184.0384615,13869920.6059949,30195598.8331746,15965625.1392198,15340681.3121669,18020722.0674875,17375114.4086953,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"655","170516_Smp_EtACpH8_1","Heavy Alanine",10.98,NA,3702584,-20780128,237907,NA,"170516_Smp_EtACpH8_1 Heavy Alanine","170516","Smp","EtACpH8","1",3702584,25608880.3626459,5162672.70120987,5220028.19230778,9073688.14279711,7527374.81969112,15879063.3636269,3624909.94994419,16342725.8030434,18036184.0384615,15745494.3515897,27110197.0472201,14241406.8578613,14084547.8861813,18728514.8881596,20758257.90331,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"656","170516_Smp_EtACpH8_2","Heavy Alanine",10.91,NA,23544282,-938430,1497751,NA,"170516_Smp_EtACpH8_2 Heavy Alanine","170516","Smp","EtACpH8","2",23544282,22794300.5844848,23267254.7025385,24742797.7711709,36302598.1304679,30298132.3926268,22371149.8495908,18782192.5839982,18619655.692618,18036184.0384615,15549405.5471426,31427863.9250324,17406134.6498535,17433857.9816437,18643575.9397561,21823348.7288522,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"657","170516_Smp_EtACpH8_3","Heavy Alanine",10.97,NA,21338668,-3144044,1222096,NA,"170516_Smp_EtACpH8_3 Heavy Alanine","170516","Smp","EtACpH8","3",21338668,21260527.3281572,20568095.9957095,20625513.1539466,29665987.9393216,24712741.6625609,21013632.6533886,16801462.8999997,16341720.9183189,18036184.0384615,14559281.5881105,29748802.4645825,16276589.5254589,15547450.8100409,17728744.9390413,20175331.4275525,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"658","170516_Smp_SPEpH2_1","Heavy Alanine",10.87,NA,25553502,1070790,1693778,NA,"170516_Smp_SPEpH2_1 Heavy Alanine","170516","Smp","SPEpH2","1",25553502,17006401.5407671,18203063.1226863,17610436.7261025,13956844.5272847,15925527.5285356,16366418.3569632,28543051.2981709,13553512.0580159,18036184.0384615,24616495.9802679,17144971.079308,18200936.1282058,16558103.7753092,17101763.5132942,16152842.9735311,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"659","170516_Smp_SPEpH2_2","Heavy Alanine",10.84,NA,24563294,80582,1601864,NA,"170516_Smp_SPEpH2_2 Heavy Alanine","170516","Smp","SPEpH2","2",24563294,13242615.0368321,17104293.1883372,18518033.2998284,13865288.9604466,14172255.7637096,16875120.3152309,29223111.5219844,13549136.725737,18036184.0384615,23662597.3227912,15287182.3408853,16743485.7266307,15360543.5582546,16915640.6604892,15783353.3582185,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"660","170516_Smp_SPEpH2_3","Heavy Alanine",10.84,NA,25573380,1090668,1771792,NA,"170516_Smp_SPEpH2_3 Heavy Alanine","170516","Smp","SPEpH2","3",25573380,16545959.5993201,19915274.9395808,20285559.8107711,13573094.4342348,15678517.9627672,15524020.3424592,28394217.0675811,13898059.1689469,18036184.0384615,24635645.0858229,15363069.9214243,19016998.0706258,25280187.0014912,18566068.2282911,16065378.8037244,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"661","170516_Smp_SPEpH5_1","Heavy Alanine",10.92,NA,24607712,125000,1654566,NA,"170516_Smp_SPEpH5_1 Heavy Alanine","170516","Smp","SPEpH5","1",24607712,17645199.9380923,21987074.2751552,19960013.5678131,14954155.1307749,16025191.6522747,17007498.6085958,29592887.553754,12666798.412125,18036184.0384615,23705386.5858226,22749627.1479515,18541019.8507341,33987326.5414359,17998014.3618192,17191921.397951,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"662","170516_Smp_SPEpH5_2","Heavy Alanine",10.88,NA,27265534,2782822,1843503,NA,"170516_Smp_SPEpH5_2 Heavy Alanine","170516","Smp","SPEpH5","2",27265534,18458045.1128675,22450917.1019204,19543219.3890659,16814203.3089724,16706901.5696578,18107452.5510745,30229922.5907584,13785885.9654516,18036184.0384615,26265750.5069504,25139559.3381826,17606979.3363386,14971278.5547773,18989958.7941088,18293989.9104688,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
"663","170516_Smp_SPEpH5_3","Heavy Alanine",10.88,NA,26144182,1661470,1770973,NA,"170516_Smp_SPEpH5_3 Heavy Alanine","170516","Smp","SPEpH5","3",26144182,18784145.7783237,20559408.8905483,19088454.4092724,17008361.1091278,14408245.4494802,17824464.7310317,29511079.1959202,13615980.1841236,18036184.0384615,25185516.6900566,22603418.929003,16792290.9696283,15273082.1689176,18642299.9905827,17727904.2402923,"Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Alanine.Norm.Area",18036184.0384615,18036184.0384615,18036184.0384615
